1
1	44	43     1     	900     1

1
2	30      27     1  	360     1

1
3	33      30     1   	360     1

1
4	43      42     1  	900     1

1
5	20      15     1   	400     2

1
6	52      52     1  	1000     2

1
7	12      55     1 	1000     2

53					
12	16	50	1	400	2
13	17	50	1	400	2
14	18	50	1	400	2
15	19	50	1	400	2
16	20	50	1	400	2
17	21	50	1	400	2
18	17	50	1	400	2
19	18	50	1	400	2
20	19	50	1	400	2
21	20	50	1	400	2
22	21	50	1	400	2
23	16	51	1	400	2
24	17	51	1	400	2
25	18	51	1	400	2
26	19	51	1	400	2
27	20	51	1	400	2
28	21	51	1	400	2
29	17	51	1	400	2
30	18	51	1	400	2
31	19	51	1	400	2
32	21	51	1	400	2


				
32					
1	52	42	1	1000	2
2	53	42	1	1000	2
3	54	42	1	1000	2
4	53	43	1	1000	2
5	54	43	1	1000	2
6	55	43	1	1000	2
7	52	43	1	1000	2
8	53	43	1	1000	2
9	54	43	1	1000	2
10	53	44	1	1000	2
11	54	44	1	1000	2
12	55	44	1	1000	2
13	52	44	1	1000	2
14	53	44	1	1000	2
15	54	44	1	1000	2
16	53	45	1	1000	2
17	54	45	1	1000	2
18	55	45	1	1000	2
19	52	45	1	1000	2
20	53	45	1	1000	2
21	54	45	1	1000	2
22	53	46	1	1000	2
23	54	46	1	1000	2
24	55	46	1	1000	2
25	52	46	1	1000	2
26	53	46	1	1000	2
27	54	46	1	1000	2
28	53	47	1	1000	2
29	54	47	1	1000	2
30	55	47	1	1000	2
31	52	47	1	1000	2
32	54	47	1	1000	2


					
32					
1	47	53	1	1000	2
2	48	53	1	1000	2
3	49	53	1	1000	2
4	50	53	1	1000	2
5	48	54	1	1000	2
6	49	54	1	1000	2
7	50	54	1	1000	2
8	51	54	1	1000	2
9	47	54	1	1000	2
10	48	54	1	1000	2
11	49	54	1	1000	2
12	50	54	1	1000	2
13	48	55	1	1000	2
14	49	55	1	1000	2
15	50	55	1	1000	2
16	51	55	1	1000	2
17	47	55	1	1000	2
18	48	55	1	1000	2
19	49	55	1	1000	2
20	50	55	1	1000	2
21	48	56	1	1000	2
22	49	56	1	1000	2
23	50	56	1	1000	2
24	51	56	1	1000	2
25	47	56	1	1000	2
26	48	56	1	1000	2
27	49	56	1	1000	2
28	50	56	1	1000	2
29	48	57	1	1000	2
30	49	57	1	1000	2
31	50	57	1	1000	2
32	51	57	1	1000	2



